ID,ZONEID,TIMESTAMP,U10,V10,U100,V100
31301407,7,20130930 14:00,5.10950281,-2.745773964,8.843845967,-4.404737445
31301507,7,20130930 15:00,5.819457744,-3.181857343,9.523470453,-5.003295051
31301607,7,20130930 16:00,6.908854132,-4.580453456,11.05812611,-7.126078567
31301707,7,20130930 17:00,7.592847282,6.684529098,11.7035249,11.26771347
31301807,7,20130930 18:00,7.500483244,4.100331299,11.70108021,6.492309565
31301907,7,20130930 19:00,6.20788597,2.698202103,9.77527377,4.390142269
31302007,7,20130930 20:00,6.794522431,1.559035221,10.88699764,2.555985842
31302107,7,20130930 21:00,6.496461182,0.795889309,10.20309494,1.425529745
31302207,7,20130930 22:00,7.95381593,2.492273841,12.17229467,4.028671201
31302307,7,20130930 23:00,7.54242151,3.794971989,11.23047692,5.754248867
32010007,7,20131001 0:00,7.940835038,3.248353587,11.64362994,4.915168688
32010107,7,20131001 1:00,9.102153748,1.868442323,13.14108686,2.7867264
32010207,7,20131001 2:00,9.046734444,1.484722646,12.95025865,2.185344873
32010307,7,20131001 3:00,9.507103578,1.042669015,13.73819448,1.563415003
32010407,7,20131001 4:00,9.389945224,0.41009348,13.47165056,0.674356663
32010507,7,20131001 5:00,8.765262713,-0.690759207,12.68987049,-0.9873194
32010607,7,20131001 6:00,7.935917684,-2.097731357,11.83299028,-3.020235541
32010707,7,20131001 7:00,7.246093184,-2.526405641,11.21618427,-3.807237106
32010807,7,20131001 8:00,7.279150313,-2.796668454,11.70679743,-4.312041417
32010907,7,20131001 9:00,6.162013807,-3.074423702,10.38084918,-4.880545594
32011007,7,20131001 10:00,5.701158539,-3.137039046,9.818829328,-5.068220467
32011107,7,20131001 11:00,6.279172161,-3.90715427,10.63200372,-6.257284624
32011207,7,20131001 12:00,5.807621939,-4.52795598,9.83298755,-7.279907198
32011307,7,20131001 13:00,5.921863488,-5.429188806,9.914243432,-8.616234486
32011407,7,20131001 14:00,6.037077305,-5.937068826,9.916705732,-9.366249032
32011507,7,20131001 15:00,5.865958049,-6.251751072,9.607687151,-9.784750299
32011607,7,20131001 16:00,6.126526007,-6.246399333,9.909934408,-9.829271711
32011707,7,20131001 17:00,5.869360989,-6.312225721,9.582448581,-9.97927462
32011807,7,20131001 18:00,6.61071572,-6.458328192,10.72618668,-10.1991419
32011907,7,20131001 19:00,7.585901024,-6.812613306,12.19125485,-10.67243875
32012007,7,20131001 20:00,8.321908278,-6.766053177,13.26543298,-10.66695919
32012107,7,20131001 21:00,8.515389709,-6.976376515,13.60399916,-10.90531998
32012207,7,20131001 22:00,9.766699267,-6.90412804,15.49627628,-10.63408184
32012307,7,20131001 23:00,11.65678923,-5.492339325,18.03244472,-8.250473967
32020007,7,20131002 0:00,11.27371544,-3.169684653,17.21311457,-4.742871691
32020107,7,20131002 1:00,12.64737775,-1.558504187,19.3933833,-2.236588745
32020207,7,20131002 2:00,13.02315703,-1.522448247,19.37467185,-2.314821756
32020307,7,20131002 3:00,12.73490102,-0.194387804,19.32146118,-0.194222519
32020407,7,20131002 4:00,12.34009494,0.861614185,18.36016064,1.40643874
32020507,7,20131002 5:00,11.89486783,3.417215481,17.76607223,5.292473189
32020607,7,20131002 6:00,9.561706567,5.236947828,14.19686389,7.96762678
32020707,7,20131002 7:00,8.1033024,4.951778124,12.11463079,7.540460692
32020807,7,20131002 8:00,7.422142984,4.338280848,11.61468434,6.994906595
32020907,7,20131002 9:00,6.606844633,4.681904879,10.77793186,7.744697314
32021007,7,20131002 10:00,6.098829091,4.57373706,9.774530569,7.491305437
32021107,7,20131002 11:00,5.30683857,4.051472237,8.858839178,6.944366685
32021207,7,20131002 12:00,5.003836791,4.076055833,8.391637759,7.018445731
32021307,7,20131002 13:00,4.682759552,3.950406346,8.147219495,7.106371328
32021407,7,20131002 14:00,5.03665802,3.796895452,8.770544542,6.8869035
32021507,7,20131002 15:00,5.180786024,4.111019168,8.816738424,7.170065461
32021607,7,20131002 16:00,5.188872414,4.648034147,8.537236199,7.868623943
32021707,7,20131002 17:00,4.73080222,5.175761991,7.748431802,8.724340775
32021807,7,20131002 18:00,4.722715831,5.067594172,7.923266876,8.659954314
32021907,7,20131002 19:00,4.482502489,4.734896184,7.591138708,8.166324783
32022007,7,20131002 20:00,3.964973548,4.310965742,6.737428983,7.481612851
32022107,7,20131002 21:00,3.372764419,4.233390842,5.67789335,7.286376487
32022207,7,20131002 22:00,3.63818827,4.478680492,5.542820099,6.927058497
32022307,7,20131002 23:00,4.321726035,5.14953949,6.177839799,7.551537932
32030007,7,20131003 0:00,4.270353677,4.82940645,5.970844427,6.874441604
32030107,7,20131003 1:00,3.638852505,4.410975069,4.96638666,6.16511252
32030207,7,20131003 2:00,3.494914416,3.302867713,4.602592464,4.520051353
32030307,7,20131003 3:00,3.562004203,2.395044973,4.735687901,3.283512633
32030407,7,20131003 4:00,3.641698738,1.82035896,4.806672135,2.456787111
32030507,7,20131003 5:00,3.66568842,1.541570824,4.899345995,2.088923296
32030607,7,20131003 6:00,3.52337675,1.091685276,4.747518607,1.484852189
32030707,7,20131003 7:00,3.388383966,0.635257768,4.658788315,0.859483703
32030807,7,20131003 8:00,2.422291032,0.174301211,4.431540179,0.358027239
32030907,7,20131003 9:00,1.855483982,-0.386294428,4.33492275,-0.53646267
32031007,7,20131003 10:00,1.672511835,-0.934812601,4.205770881,-1.476774212
32031107,7,20131003 11:00,1.638357034,-1.163277969,4.29992358,-1.934345169
32031207,7,20131003 12:00,1.741634646,-1.563343977,4.305345986,-2.386107749
32031307,7,20131003 13:00,1.659907087,-1.718338103,4.315697854,-2.630704917
32031407,7,20131003 14:00,1.301688284,-1.807409403,4.241262998,-3.215414771
32031507,7,20131003 15:00,0.869874018,-1.809925541,3.760640584,-3.88660489
32031607,7,20131003 16:00,0.824334284,-2.042919958,3.395860496,-4.39386973
32031707,7,20131003 17:00,0.819861631,-2.297553166,3.193752609,-4.862412064
32031807,7,20131003 18:00,0.722276486,-2.511424931,2.99065883,-5.29223189
32031907,7,20131003 19:00,0.749519006,-2.884819871,2.734326876,-5.54844581
32032007,7,20131003 20:00,0.659252747,-3.272808414,2.349828945,-6.057646776
32032107,7,20131003 21:00,0.68852829,-3.753894079,2.022019811,-6.36097308
32032207,7,20131003 22:00,0.597855426,-3.86862999,1.901248025,-6.781112279
32032307,7,20131003 23:00,1.046340488,-4.256618533,1.764209019,-6.087334031
32040007,7,20131004 0:00,1.676984487,-4.848414288,2.487360897,-6.759814901
32040107,7,20131004 1:00,2.056185081,-4.878392252,2.910703131,-6.745558617
32040207,7,20131004 2:00,2.328756591,-4.770531399,3.233779542,-6.578507016
32040307,7,20131004 3:00,2.641092274,-4.783649611,3.648981552,-6.585931531
32040407,7,20131004 4:00,2.682215906,-4.978479351,3.723276391,-6.948495377
32040507,7,20131004 5:00,2.903127978,-5.003744055,4.119374014,-7.117403107
32040607,7,20131004 6:00,2.668961182,-4.942039873,3.988615099,-7.320339867
32040707,7,20131004 7:00,2.177856653,-4.494563089,3.827713706,-7.558543076
32040807,7,20131004 8:00,1.781914247,-3.890639481,3.793750352,-7.56720501
32040907,7,20131004 9:00,1.472297482,-3.687550127,3.678699488,-7.731781773
32041007,7,20131004 10:00,1.283332695,-3.572401378,3.494448289,-7.773235319
32041107,7,20131004 11:00,1.264979999,-3.556368008,3.623933578,-7.752199191
32041207,7,20131004 12:00,1.054603734,-3.885295025,3.353075825,-8.291095282
32041307,7,20131004 13:00,0.744307239,-4.133083472,2.737914564,-8.842365566
32041407,7,20131004 14:00,0.518637061,-4.424113433,2.178792838,-9.234627474
32041507,7,20131004 15:00,0.46459857,-4.578616817,2.024259575,-9.445607459
32041607,7,20131004 16:00,0.555342452,-4.777333435,2.177519212,-9.662155831
32041707,7,20131004 17:00,0.738529539,-4.791909226,2.432244372,-9.662155831
32041807,7,20131004 18:00,0.927494327,-4.365324409,2.831313789,-9.034784262
32041907,7,20131004 19:00,1.002604431,-4.391074973,3.078821736,-8.932697172
32042007,7,20131004 20:00,1.438990739,-4.788994068,3.818373784,-9.331146177
32042107,7,20131004 21:00,2.46096397,-4.099073293,5.295779711,-8.029381107
32042207,7,20131004 22:00,3.206287313,-3.851770705,5.971650468,-6.412074124
32042307,7,20131004 23:00,4.135137609,-3.361052408,6.292179628,-4.942020034
32050007,7,20131005 0:00,5.605392413,-1.749941641,7.826898716,-2.557513105
32050107,7,20131005 1:00,5.69447504,-0.568330415,7.792512592,-0.976079966
32050207,7,20131005 2:00,5.311222507,0.074839546,7.194524124,-0.058535822
32050307,7,20131005 3:00,4.730288601,1.197801891,6.445192897,1.554808314
32050407,7,20131005 4:00,4.312842534,1.789270087,5.889192817,2.398783136
32050507,7,20131005 5:00,4.428958078,1.990700165,6.094059237,2.617418726
32050607,7,20131005 6:00,4.101626221,1.790097315,5.765996119,2.42365164
32050707,7,20131005 7:00,3.983729763,1.522488977,5.585123064,2.162532357
32050807,7,20131005 8:00,3.114644093,1.984495953,4.549255696,2.971794894
32050907,7,20131005 9:00,2.23843477,1.927830818,3.658732747,3.142765853
32051007,7,20131005 10:00,1.839866382,1.85379389,3.396651382,3.322026313
32051107,7,20131005 11:00,1.476203895,1.445143136,3.207934342,2.962469206
32051207,7,20131005 12:00,1.319483528,1.229236564,3.01229614,2.49981143
32051307,7,20131005 13:00,1.141036019,0.535192065,2.917706915,1.575532066
32051407,7,20131005 14:00,1.568455201,-0.601005931,3.325132699,-0.158527928
32051507,7,20131005 15:00,1.205148897,-0.890949432,3.549378375,-1.28227341
32051607,7,20131005 16:00,1.482971365,-0.246125013,3.754244794,-0.226398218
32051707,7,20131005 17:00,1.190545408,0.356510764,2.986457132,1.182298862
32051807,7,20131005 18:00,1.113966138,0.626600787,2.705919333,1.939233924
32051907,7,20131005 19:00,1.309866596,0.706841926,3.194092017,2.116940102
32052007,7,20131005 20:00,1.450914926,0.689470133,3.437716948,1.870327446
32052107,7,20131005 21:00,1.721969924,0.457846224,3.526307832,1.276073842
32052207,7,20131005 22:00,2.607796179,0.288678048,4.016326159,0.574056724
32052307,7,20131005 23:00,3.899314475,0.260552288,5.373796893,0.362156355
32060007,7,20131006 0:00,4.408299484,0.265929271,5.965787019,0.42950855
32060107,7,20131006 1:00,5.069689851,-0.078331488,7.018258898,-0.027715591
32060207,7,20131006 2:00,5.684475593,-0.405443378,7.881993992,-0.640970075
32060307,7,20131006 3:00,6.531275526,0.102126105,9.127079525,0.18271487
32060407,7,20131006 4:00,6.438608159,0.939927781,9.05098141,1.41790827
32060507,7,20131006 5:00,3.822138133,2.266057065,5.105917583,3.347188173
32060607,7,20131006 6:00,1.480558245,4.177243385,1.875402152,5.935816851
32060707,7,20131006 7:00,1.046957952,3.562023408,1.431711451,4.937775239
32060807,7,20131006 8:00,0.874762621,2.886477549,1.254149184,4.215631342
32060907,7,20131006 9:00,0.438050365,1.635235567,1.13290812,4.081356668
32061007,7,20131006 10:00,0.163506001,1.75692743,0.687927621,3.797442555
32061107,7,20131006 11:00,-0.200593766,1.815173109,0.287660138,3.599704725
32061207,7,20131006 12:00,-0.528387289,1.691401042,-0.286300216,3.516868607
32061307,7,20131006 13:00,-0.864825155,1.42253483,-0.562747038,2.626380342
32061407,7,20131006 14:00,-0.709572738,0.173893101,-0.316825448,1.284969662
32061507,7,20131006 15:00,-0.493809913,-0.453288042,-0.128944793,0.237493593
32061607,7,20131006 16:00,-0.517668302,-0.729955014,0.19737424,-0.250170649
32061707,7,20131006 17:00,-0.548442167,-0.852686979,0.231768868,-0.809314443
32061807,7,20131006 18:00,-0.77146624,-1.271847843,0.11138767,-1.632999388
32061907,7,20131006 19:00,-1.102025953,-1.701409721,-0.309946523,-2.518811421
32062007,7,20131006 20:00,-0.984808649,-1.881347263,-0.258784514,-3.337820133
32062107,7,20131006 21:00,-1.04289864,-2.040482777,-0.574785158,-4.256365793
32062207,7,20131006 22:00,-1.049122568,-2.532970789,-1.17411155,-4.476148718
32062307,7,20131006 23:00,-0.692975597,-3.291724759,-0.772554269,-4.492849549
32070007,7,20131007 0:00,0.631337895,-3.080064125,0.828515663,-4.096705857
32070107,7,20131007 1:00,3.389515104,-3.287901705,4.503325875,-4.527558983
32070207,7,20131007 2:00,4.085343049,-3.181297245,5.681333453,-4.513874479
32070307,7,20131007 3:00,5.593415023,-3.043370856,7.978049957,-4.41192492
32070407,7,20131007 4:00,6.031393015,-2.879617614,8.734771579,-4.174498767
32070507,7,20131007 5:00,6.039732276,-1.215159319,8.579001982,-1.659971068
32070607,7,20131007 6:00,5.43263407,-0.287590617,7.855027377,-0.411944259
32070707,7,20131007 7:00,5.450646873,-0.252971643,7.912555922,-0.335995259
32070807,7,20131007 8:00,5.14743134,0.098163666,8.297997169,0.252438434
32070907,7,20131007 9:00,4.417912781,0.422373106,7.707665798,0.844977478
32071007,7,20131007 10:00,3.33414241,0.369620384,6.826151487,0.977717172
32071107,7,20131007 11:00,3.212389199,0.363026293,6.355745005,1.022191811
32071207,7,20131007 12:00,2.974219902,0.278402134,6.335831278,0.89629437
32071307,7,20131007 13:00,2.426830804,0.351486635,6.000395611,1.24593346
32071407,7,20131007 14:00,2.134289526,0.470729768,5.184817862,1.578466919
32071507,7,20131007 15:00,2.499549161,0.675146568,5.168886881,1.691364081
32071607,7,20131007 16:00,2.34043606,0.489413024,5.13658239,1.346514568
32071707,7,20131007 17:00,2.211677869,0.362476786,5.257834861,1.191195442
32071807,7,20131007 18:00,2.053565478,0.242134638,5.166231717,1.045455469
32071907,7,20131007 19:00,1.883444552,0.004197879,4.869295922,0.595919497
32072007,7,20131007 20:00,2.189662219,-0.522779838,4.371010222,0.002696227
32072107,7,20131007 21:00,1.149923147,-0.970628471,3.514277438,-0.943587258
32072207,7,20131007 22:00,1.533195587,-1.347590633,2.65975729,-1.740709644
32072307,7,20131007 23:00,2.409151571,-1.529477624,3.234600207,-1.978820023
32080007,7,20131008 0:00,2.244701342,-1.944905313,2.922175958,-2.578885544
32080107,7,20131008 1:00,2.560444347,-1.885584331,3.309595914,-2.534976895
32080207,7,20131008 2:00,2.783205171,-1.690780871,3.556129677,-2.361272355
32080307,7,20131008 3:00,2.870514359,-1.668268207,3.63472757,-2.353801192
32080407,7,20131008 4:00,2.835835476,-1.704104692,3.569798876,-2.459020071
32080507,7,20131008 5:00,3.024325404,-1.488166895,3.836836437,-2.27535398
32080607,7,20131008 6:00,3.180992358,-1.189529515,4.16440902,-1.910512185
32080707,7,20131008 7:00,2.868474425,-1.114640449,3.904206059,-1.854478462
32080807,7,20131008 8:00,1.823620081,-1.134855902,3.350115325,-2.76035698
32080907,7,20131008 9:00,1.077820104,-1.932447428,2.693505601,-4.760760882
32081007,7,20131008 10:00,0.241855031,-2.505371755,1.469624129,-6.57812129
32081107,7,20131008 11:00,-0.214274277,-3.201886013,0.392198359,-7.929156605
32081207,7,20131008 12:00,-0.465594181,-3.942047273,-0.13992402,-8.873636132
32081307,7,20131008 13:00,-0.505576893,-4.581590708,-0.182884359,-9.646278909
32081407,7,20131008 14:00,-0.538215842,-5.032762873,-0.229261998,-10.24334935
32081507,7,20131008 15:00,-0.618181266,-5.310725358,-0.377670441,-10.62873685
32081607,7,20131008 16:00,-0.757712772,-5.545959725,-0.628597874,-10.91139585
32081707,7,20131008 17:00,-0.899692198,-5.891000759,-0.902470035,-11.35094927
32081807,7,20131008 18:00,-0.942530819,-6.146450579,-0.974721514,-11.65851215
32081907,7,20131008 19:00,-0.920091541,-6.344929576,-0.951776787,-11.90132495
32082007,7,20131008 20:00,-0.811567037,-6.502058782,-0.732093236,-12.09557519
32082107,7,20131008 21:00,-0.686723058,-6.488734961,-0.45773289,-12.03767368
32082207,7,20131008 22:00,-0.661427873,-6.861801965,-0.426977193,-11.98163995
32082307,7,20131008 23:00,-0.324430728,-7.248652232,0.122231684,-12.34772694
32090007,7,20131009 0:00,0.546213227,-6.994121296,1.522836367,-11.59313948
32090107,7,20131009 1:00,0.276795528,-6.494027162,1.047732014,-10.89989297
32090207,7,20131009 2:00,2.656384307,-4.712015006,3.8525554,-7.512536037
32090307,7,20131009 3:00,2.084188572,-5.307526683,3.915935555,-8.892783345
32090407,7,20131009 4:00,2.649246731,-5.105505,4.384747499,-8.579671687
32090507,7,20131009 5:00,3.715124857,-4.327068218,6.721764976,-7.613498571
32090607,7,20131009 6:00,3.617577975,-4.265758155,6.457680995,-7.164279193
32090707,7,20131009 7:00,3.750019677,-3.890359655,6.775084789,-6.897175779
32090807,7,20131009 8:00,4.021247593,-1.620379704,7.932527152,-3.5015118
32090907,7,20131009 9:00,2.922457307,-0.299198103,6.739370575,-0.650917707
32091007,7,20131009 10:00,2.161115788,-0.155471234,5.809291945,-0.114793869
32091107,7,20131009 11:00,2.171425621,1.607444345,4.731326285,3.517301362
32091207,7,20131009 12:00,1.745550209,2.6180553,3.224790051,5.304593825
32091307,7,20131009 13:00,0.897764704,3.236181344,1.661412884,5.898866971
32091407,7,20131009 14:00,0.357291532,2.667304367,0.777611827,5.604925415
32091507,7,20131009 15:00,0.516697413,2.452719147,1.275095746,5.474568725
32091607,7,20131009 16:00,0.367601365,2.468297933,0.661917893,5.326958943
32091707,7,20131009 17:00,0.337068398,2.243159342,0.480328717,4.231707144
32091807,7,20131009 18:00,0.057909841,2.560263028,-0.005082791,4.055981214
32091907,7,20131009 19:00,1.455685286,3.020591041,2.104067937,4.751216895
32092007,7,20131009 20:00,1.50683792,3.034662203,2.278111856,4.923747808
32092107,7,20131009 21:00,1.30103779,2.984408053,1.913424454,4.838760358
32092207,7,20131009 22:00,2.020346913,3.2417093,2.890283675,4.811283213
32092307,7,20131009 23:00,2.922060775,3.672889907,4.05778638,5.206826307
32100007,7,20131010 0:00,3.50575594,3.72414914,4.964223206,5.307788842
32100107,7,20131010 1:00,4.912202805,3.191839956,7.159431721,4.694508396
32100207,7,20131010 2:00,5.409312414,2.711270325,7.51421589,3.808980103
32100307,7,20131010 3:00,6.18814546,2.923776549,8.516087263,4.075932191
32100407,7,20131010 4:00,6.728920103,2.92238762,9.366917291,4.07064019
32100507,7,20131010 5:00,6.833044413,2.842755658,9.645094159,3.998316166
32100607,7,20131010 6:00,6.058409928,2.441355012,8.643222785,3.530856011
32100707,7,20131010 7:00,6.001729356,2.796920982,8.611710562,4.01242817
32100807,7,20131010 8:00,5.235491993,2.36450091,8.218894399,3.807216103
32100907,7,20131010 9:00,4.769871591,1.764946312,8.139570527,3.168647891
32101007,7,20131010 10:00,4.593112177,1.108445603,8.219437713,2.183159565
32101107,7,20131010 11:00,4.645594188,0.690840779,8.542166345,1.461095326
32101207,7,20131010 12:00,5.375304071,0.91306951,9.382673403,1.777439431
32101307,7,20131010 13:00,5.72546405,0.950570608,9.797765447,1.77567543
32101407,7,20131010 14:00,5.934552382,1.740871533,9.760820082,2.988131832
32101507,7,20131010 15:00,5.306027816,1.108445603,9.169694239,2.041451518
32101607,7,20131010 16:00,5.485306366,1.080204035,9.144158472,1.95501549
32101707,7,20131010 17:00,4.958386975,0.609819888,8.806760357,1.276463265
